seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,None,50,46,717,634,0.008522249991074204,83,42944,literbs-8,MERGEPOINT R:789
None,None,50,44,717,637,0.010281457914970815,80,57144,literbs-8-pruned,MERGEINTRAIL R:789
None,None,50,37,240,160,0.0032636249670758843,80,14880,literbs-8-pruned-spacing,MERGEINTRAIL R:193
None,None,50,47,771,687,0.009620415978133678,84,33936,literbs-8-pythag,MERGEPOINT R:877
None,None,50,44,771,691,0.010195125010795891,80,35720,literbs-8-pythag-pruned,MERGEINTRAIL R:877
None,None,50,37,590,515,0.010281791910529137,75,53784,jps,
None,None,50,46,1118,1039,0.05642416700720787,79,59920,bf,
None,None,50,38,1118,1039,0.008500040974467993,79,95448,spfa,
None,None,50,60,348,255,0.00734245905186981,92,63568,da2,
None,None,50,56,787,695,0.008424417115747929,92,114320,a2,
None,None,50,58,1109,1017,0.042505000019446015,92,76832,lee,
None,None,50,53,349,221,0.003140874905511737,128,17512,literbs,MERGEINTRAIL R:315
None,None,50,54,459,332,0.00456362497061491,127,28272,literbs-pythag,MERGEPOINT R:437
None,None,50,54,349,222,0.003799209021963179,127,17504,literbs-pruned,MERGEINTRAIL R:315
None,None,50,54,349,222,0.004608666058629751,127,17504,literbs-pruned-spacing,MERGEINTRAIL R:315
None,None,50,55,636,537,0.009141791961155832,99,38504,literbs-8,MERGEPOINT R:882
None,None,50,55,636,542,0.011561207938939333,94,61176,literbs-8-pruned,MERGEDIRECT R:882
None,None,50,59,349,257,0.0048972079530358315,92,16912,literbs-8-pruned-spacing,MERGEINTRAIL R:315
None,None,50,56,551,453,0.007084000040777028,98,30048,literbs-8-pythag,MERGEPOINT R:637
None,None,50,57,551,457,0.007406375021673739,94,30008,literbs-8-pythag-pruned,MERGEDIRECT R:637
None,None,50,53,773,685,0.013384249992668629,88,108272,jps,
None,None,50,55,1109,1017,0.11046966700814664,92,60424,bf,
None,None,50,56,1109,1017,0.008602750021964312,92,94272,spfa,
None,None,50,33,207,122,0.0035740830935537815,84,36688,da2,
None,None,50,32,323,239,0.002521791961044073,84,23736,a2,
None,None,50,33,1008,924,0.03727254190016538,84,94928,lee,
None,None,50,33,258,152,0.0023050419986248016,106,15480,literbs,MERGEINTRAIL R:232
None,None,50,34,176,71,0.0016726249596104026,105,9312,literbs-pythag,MERGEPOINT R:151
None,None,50,34,258,153,0.002852375037036836,105,15472,literbs-pruned,MERGEINTRAIL R:232
