seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,8,50,16,276,174,0.0014244170160964131,102,11448,literbs,MERGEINTRAIL R:121
None,8,50,63,272,173,0.0013245829613879323,99,11352,literbs-pythag,MERGEPOINT R:98
None,8,50,15,276,175,0.0017556670354679227,101,11440,literbs-pruned,MERGEDIRECT R:121
None,8,50,20,381,280,0.00475900003220886,101,13520,literbs-pruned-spacing,MERGEINTRAIL R:140
None,8,50,50,319,266,0.0008575830142945051,53,9616,literbs-8,MERGEPOINT R:51
None,8,50,50,319,266,0.0008967079920694232,53,9616,literbs-8-pruned,MERGEINTRAIL R:51
None,8,50,51,401,337,0.004997290903702378,64,11504,literbs-8-pruned-spacing,MERGEDIRECT R:71
None,8,50,49,323,269,0.0010101660154759884,54,9808,literbs-8-pythag,MERGEPOINT R:53
None,8,50,49,323,269,0.0010812500258907676,54,9808,literbs-8-pythag-pruned,MERGEDIRECT R:53
None,8,50,50,266,214,0.007010624976828694,52,30544,jps,
None,8,50,50,2311,2259,0.03439891699235886,52,238472,bf,
None,8,50,50,2311,2259,0.019606249989010394,52,342008,spfa,
None,8,50,48,335,279,0.0026110000908374786,55,48760,da2,
None,8,50,48,2235,2182,0.024994459003210068,53,197752,a2,
None,8,50,49,2305,2253,0.34542999998666346,52,123832,lee,
None,8,50,5,244,144,0.0012027081102132797,100,10880,literbs,MERGEINTRAIL R:97
None,8,50,64,267,166,0.0013627909356728196,101,11280,literbs-pythag,MERGEPOINT R:99
None,8,50,6,244,145,0.0015631669666618109,99,10872,literbs-pruned,MERGEDIRECT R:97
None,8,50,30,280,181,0.003529125009663403,99,11440,literbs-pruned-spacing,MERGEDIRECT R:97
None,8,50,50,320,267,0.0008352500153705478,53,9720,literbs-8,MERGEPOINT R:51
None,8,50,50,320,267,0.0008901669643819332,53,9720,literbs-8-pruned,MERGEINTRAIL R:51
None,8,50,49,369,304,0.0044922910165041685,65,10656,literbs-8-pruned-spacing,MERGEDIRECT R:66
None,8,50,50,311,259,0.0009645839454606175,52,9432,literbs-8-pythag,MERGEPOINT R:50
None,8,50,50,311,259,0.0010370409581810236,52,9432,literbs-8-pythag-pruned,MERGEINTRAIL R:50
None,8,50,50,258,206,0.006643165950663388,52,30216,jps,
None,8,50,49,2305,2253,0.03515929100103676,52,237744,bf,
None,8,50,49,2305,2253,0.01991224999073893,52,339320,spfa,
None,8,50,50,279,223,0.002470750012435019,55,43048,da2,
None,8,50,49,2188,2135,0.024106499971821904,53,194168,a2,
None,8,50,49,2306,2255,0.3436754579888657,51,123832,lee,
None,8,50,13,289,183,0.0015880829887464643,106,11672,literbs,MERGEINTRAIL R:139
None,8,50,65,261,162,0.0013027499662712216,99,11216,literbs-pythag,MERGEPOINT R:98
None,8,50,11,289,184,0.0019048750400543213,105,11664,literbs-pruned,MERGEDIRECT R:139
None,8,50,37,270,171,0.0031627919524908066,99,11312,literbs-pruned-spacing,MERGEDIRECT R:97
None,8,50,49,319,268,0.0008470409084111452,51,9720,literbs-8,MERGEPOINT R:50
None,8,50,49,319,268,0.0009108750382438302,51,9720,literbs-8-pruned,MERGEDIRECT R:50
None,8,50,52,350,288,0.004231082974001765,62,10448,literbs-8-pruned-spacing,MERGEDIRECT R:64
None,8,50,49,319,268,0.000981583958491683,51,9720,literbs-8-pythag,MERGEPOINT R:50
None,8,50,49,319,268,0.0010491670109331608,51,9720,literbs-8-pythag-pruned,MERGEDIRECT R:50
None,8,50,49,219,168,0.004790083970874548,51,29728,jps,
None,8,50,49,2306,2255,0.03375208401121199,51,237520,bf,
None,8,50,49,2306,2255,0.01961783308070153,51,341616,spfa,
None,8,50,46,272,213,0.0024657920002937317,58,43000,da2,
None,8,50,46,2207,2149,0.02478420897386968,58,196560,a2,
None,8,50,49,2308,2256,0.3470492080086842,52,123832,lee,
None,8,50,21,469,369,0.0024117500288411975,100,19504,literbs,MERGEINTRAIL R:230
None,8,50,65,262,161,0.0013995410408824682,101,11248,literbs-pythag,MERGEPOINT R:100
None,8,50,17,469,370,0.0029507079161703587,99,19496,literbs-pruned,MERGEINTRAIL R:230
None,8,50,33,284,183,0.0033927500480785966,101,11616,literbs-pruned-spacing,MERGEDIRECT R:99
None,8,50,48,331,277,0.0008492089109495282,54,9832,literbs-8,MERGEPOINT R:53
None,8,50,48,331,277,0.0009186670649796724,54,9832,literbs-8-pruned,MERGEDIRECT R:53
None,8,50,54,370,306,0.0045114579843357205,64,10656,literbs-8-pruned-spacing,MERGEINTRAIL R:65
None,8,50,51,330,277,0.0009993750136345625,53,9816,literbs-8-pythag,MERGEPOINT R:52
None,8,50,51,330,277,0.001064874930307269,53,9816,literbs-8-pythag-pruned,MERGEDIRECT R:52
None,8,50,50,263,211,0.006690957932732999,52,30400,jps,
None,8,50,50,2308,2256,0.03466920799110085,52,238080,bf,
